IXP_Country_ISO_Alpha2,IXPDB_ID,PCH_ID,PeeringDB_ID,IXP_name_IXPDB,IXP_name_PCH,IXP_name_PDB,IXP_City,IXP_region_continent,Date_Creation_PDB,Date_Creation_PCH,Date_Update_PCH,Date_Update_IXPDB,IXP_Website,IXP_Url_Stats,IXP_Url_Stats_PCH
BR,377,1446,706,Vit¨®ria (VIX) (IX.br -  Vit¨®ria (VIX)),Ponto de Troca de Trafego do Vit¨®ria,IX.br (PTT.br) Vit¨®ria,Vit¨®ria/ES,South America,2013-06-15T00:00:00Z,20120000,2019/7/28,2019-06-17T20:28:15Z,http://ix.br,http://ix.br/trafego/agregado/vix,"['http://old.ix.br/stats/92d46ba66e511a9ce784d1dab41911f7/vix/images/pix/agregado_bps-daily.png', 'http://old.ix.br/stats/92d46ba66e511a9ce784d1dab41911f7/vix/images/pix/agregado_bps-daily.png']"
BR,375,1442,707,Manaus (MAO) (IX.br - Manaus (MAO)),Ponto de Troca de Trafego do Manaus,IX.br (PTT.br) Manaus,Manaus/AM,South America,2013-06-15T00:00:00Z,20130100,2019/7/28,2019-06-17T08:51:50Z,http://ix.br,http://ix.br/trafego/agregado/mao,['http://old.ix.br/stats/95cde10d825361b3d70a5973ed4a6c91/mao/images/pix/agregado_bps-daily.png']
BR,379,,708,Natal (NAT) (IX.br - Natal (NAT)),,IX.br (PTT.br) Natal,Natal/RN,South America,2013-06-15T00:00:00Z,,,2019-06-17T20:29:10Z,http://ix.br,http://ix.br/trafego/agregado/nat,
BR,374,1445,709,S??o Jos¨¦ do Rio Preto (SJP) (IX.br - S??o Jos¨¦ do Rio Preto (SJP)),Ponto de Troca de Trafego do S??o Jos¨¦ do Rio Preto,IX.br (PTT.br) S??o Jos¨¦ do Rio Preto,S??o Jos¨¦ do Rio Preto/SP,South America,2013-06-15T00:00:00Z,20130100,2019/7/28,2019-06-18T12:04:56Z,http://ix.br,http://ix.br/trafego/agregado/sjp,['http://old.ix.br/stats/8ae6bb843462f9afeaad741bc2119183/sjp/images/pix/agregado_bps-daily.png']
BR,263,1089,710,Fortaleza (CE) (IX.br - Fortaleza (CE)),Ponto de Troca de Trafego do Fortaleza,IX.br (PTT.br) Fortaleza,Fortaleza/CE,South America,2013-06-16T00:00:00Z,20081001,2019/7/28,2019-06-17T14:41:55Z,http://ix.br,http://ix.br/trafego/agregado/ce,"['http://old.ix.br/stats/dd851cb5bcb8b5ed4ee7231a0cc6a5ec/ce/images/pix/agregado_bps-daily.png', 'http://old.ix.br/stats/dd851cb5bcb8b5ed4ee7231a0cc6a5ec/ce/images/pix/agregado_bps-daily.png']"
BR,378,1440,711,Bel¨¦m (BEL) (IX.br Bel¨¦m (BEL)),Ponto de Troca de Trafego do Bel¨¦m,IX.br (PTT.br) Bel¨¦m,Bel¨¦m/PA,South America,2013-06-16T00:00:00Z,20110600,2019/7/28,2019-06-17T20:28:40Z,http://ix.br,http://ix.br/trafego/agregado/bel,"['http://old.ix.br/stats/ff3d72ee5bf5de680178c1a0e28b8c64/bel/images/pix/agregado_bps-daily.png', 'http://old.ix.br/stats/ff3d72ee5bf5de680178c1a0e28b8c64/bel/images/pix/agregado_bps-daily.png']"
CZ,410,1758,713,Peering.cz (Commercial peering center in Prague),Peering.cz,Peering.cz,Prague  Bratislava  Vienna,Europe,2013-06-23T00:00:00Z,20121017,2018/5/1,2019-06-13T22:05:41Z,http://www.peering.cz,http://www.peering.cz/traffic,
AU,394,1585,716,NSW-IX,New South Wales IX,IX Australia NSW,Sydney/NSW,Australia,2013-06-25T00:00:00Z,20130000,2019/7/28,2019-08-07T01:01:26Z,http://www.ix.asn.au,https://metrics.ix.asn.au,['https://metrics.ix.asn.au/render/dashboard-solo/db/ix-aggregates?orgId=2&from=now-1d&to=now&panelId=14&var-polling_interval=5m&theme=light&width=600&height=400']
MW,207,1029,727,MIX (Malawi Internet Exchange),Malawi IXP,MIX-BT,Blantyre,Africa,2013-07-26T00:00:00Z,20081201,0000-00-00,2019-06-17T14:18:18Z,http://www.mispa.org.mw/,,
GB,409,1701,745,LINX Scotland,IXScotland powered by LINX,LINX Scotland,Scotland,Europe,2013-08-20T00:00:00Z,20131000,2018/8/22,2019-08-07T13:04:58Z,http://www.linx.net,http://portal.linx.net,
US,642,,760,CyrusOne IX Phoenix (CyrusOne IX Phoenix),,CyrusOne IX Phoenix,Phoenix,North America,2013-09-09T00:00:00Z,,,2019-06-16T19:43:08Z,http://www.cyrusone.com,,
DE,463,,762,DO-IX (DOrtmund Internet Exchange),,DO-IX,Dortmund,Europe,2013-09-16T00:00:00Z,,,2019-06-18T22:17:32Z,https://www.do-ix.net,,
UA,322,,766,DN-IX (Donetsk Internet Exchange),,DN-IX,Donetsk,Europe,2013-09-18T00:00:00Z,,,2019-06-10T23:06:30Z,http://ix.dn.ua,,
CA,386,1540,776,WPG-IX (Winnipeg Internet Exchange),Winnipeg Internet Exchange,WPGIX,Winnipeg,North America,2013-10-06T00:00:00Z,20130500,2019/3/18,2019-06-12T21:21:22Z,http://wpgix.net/,http://wpgix.net/ix-daily.png,
US,426,1678,777,LINX NoVA,LINX NoVa,LINX NoVA,Northern Virginia,North America,2013-10-10T00:00:00Z,20140300,2018/8/22,2019-08-07T13:04:58Z,https://www.linx.net/linx-nova,https://stats.linx.net/lans#nva1,
PL,496,,778,CIX KR (CIX - Cracow Internet Exchange),,CIX KR,Krakow,Europe,2013-10-11T00:00:00Z,,,2019-06-14T14:17:44Z,http://www.ix.krakow.pl/,,
AU,563,1958,779,IX-MEL (Melbourne IX),Megaport IX Melbourne,MegaIX Melbourne,Melbourne,Australia,2013-10-25T00:00:00Z,20130900,0000-00-00,2019-08-06T06:01:33Z,https://megaport.com,https://www.megaport.com/services/ix-statistics/,
AU,570,1916,780,IX-SYD (Sydney IX),Megaport IX Sydney,MegaIX Sydney,Sydney,Australia,2013-10-25T00:00:00Z,20130900,0000-00-00,2019-08-06T06:01:21Z,https://megaport.com,https://www.megaport.com/services/ix-statistics/,
AU,606,1957,781,IX-BNE (Brisbane IX),Megaport IX Brisbane,MegaIX Brisbane,Brisbane,Australia,2013-10-25T00:00:00Z,20130900,0000-00-00,2019-08-06T06:01:30Z,https://megaport.com,https://www.megaport.com/services/ix-statistics/,
JP,366,,786,BBIX - Osaka (Broadband Internet eXchange - Osaka),,BBIX Osaka,Osaka,Asia Pacific,2013-10-16T00:00:00Z,,,2019-06-17T15:02:56Z,http://www.bbix.net/,,
BR,497,1808,790,Lajeado (LAJ) (IX.br - Lajeado (LAJ)),Ponto de Troca de Trafego do Lajeado,IX.br (PTT.br) Lajeado,Lajeado/RS,South America,2013-10-22T00:00:00Z,20130300,2019/7/28,2019-06-14T14:18:38Z,http://ix.br/,http://ix.br/trafego/agregado/laj,['http://old.ix.br/stats/91edce7194e571c167cbb8ec1adc2e89/laj/images/pix/agregado_bps-daily.png']
DE,404,,796,BREM-IX (Bremen Internet Exchange),,BREM-IX,Bremen,Europe,2013-11-02T00:00:00Z,,,2019-06-13T21:41:58Z,http://www.brem-ix.net/,http://www.brem-ix.net/traffic,
US,425,,804,DE-CIX NYC (DE-CIX New York),,DE-CIX New York,New York,North America,2013-11-13T00:00:00Z,,,2019-08-06T17:01:32Z,https://www.de-cix.net/locations/united-states/new-york,https://www.de-cix.net/locations/united-states/new-york/statistics,
US,419,1900,809,OmahaIX (Omaha Internet Exchange),OmahaIX,OmahaIX,Omaha,North America,2013-11-26T00:00:00Z,20140100,2019/7/28,2019-06-18T12:06:45Z,http://www.omahaix.com,,['https://www.omahaix.com/images/graph_145_1.png']
CI,205,,810,CIVIX (Cote d¡¯Ivoire Internet eXchange Point),,CIVIX,Abidjan,Africa,2013-12-06T00:00:00Z,,,2019-06-19T00:25:49Z,http://www.civix.ci,http://stats.civix.ci/cacti/graph_view.php,
RU,194,,815,IX-NN (IX of Nizhny Novgorod),,NNOV-IX,Nizhny Novgorod,Europe,2013-12-11T00:00:00Z,,,2019-06-17T14:33:30Z,http://ix-nnov.ru/,,
BR,498,,818,Maring¨¢ (MGF) (IX.br - Maring¨¢ (MGF)),,IX.br (PTT.br) Maring¨¢,Maring¨¢/PR,South America,2014-01-08T00:00:00Z,,,2019-06-14T14:19:17Z,http://ix.br/,http://ix.br/trafego/agregado/mgf,
RU,655,,822,SIBIR-IX (SIBIR-IX),,Sibir-IX,Krasnoyarsk,Europe,2014-01-20T00:00:00Z,,,2019-06-16T20:16:11Z,http://www.sibir-ix.ru/provider,,
TW,185,237,823,TPIX - Taipei (Taipei Internet Exchange),Taipei Internet Exchange (TPIX),TPIX-TW,Taipei/Taiwan,Asia Pacific,2014-01-26T00:00:00Z,20020702,2019/7/28,2019-06-10T11:06:57Z,http://www.tpix.net.tw/,http://www.tpix.net.tw/traffic.html,"['https://mrtg.chief.com.tw/outputPNG.php?P=MjAxNDAxMjQwMDo6ZGF5', 'https://mrtg.chief.com.tw/outputPNG.php?P=MjAxNDAxMjQwMDo6ZGF5']"
PL,,,828,,,RZ-IX,Rzeszow,Europe,2014-02-06T00:00:00Z,,,,,,
US,503,1872,829,SLIX (Salt Lake Internet Exchange),Salt Lake Internet Exchange,SLIX - Salt Lake City Internet Exchange,Salt Lake City,North America,2014-02-16T00:00:00Z,20140000,0000-00-00,2019-06-19T22:07:51Z,http://slix.net,,
IN,634,,832,Mumbai IX (Mumbai IX),,Mumbai IX,Mumbai,Asia Pacific,2014-02-19T00:00:00Z,,,2019-06-16T18:46:10Z,https://www.mumbai-ix.net,https://www.mumbai-ix.net/en/graph,
US,656,884,833,TPA-IX (Tampa Internet Exchange),Tampa Internet Exchange,TPAIX,Tampa,North America,2014-02-22T00:00:00Z,20151005,2019/7/28,2019-06-16T20:23:03Z,http://www.tpaix.net,,['http://216.139.195.7/cacti/graph_image.php?action=view&local_graph_id=2266&rra_id=1']
BO,428,1530,842,IXP-MegaLink (IXP MegaLink),IXP MegaLink,IXP-ML,LA PAZ,South America,2014-03-12T00:00:00Z,20131101,0000-00-00,2019-06-19T00:33:57Z,http://www.megalink.com/ixp,,
AM,372,,851,ARMIX (Armenian Internet Traffic Exchange),,ArmIX,Yerevan,Europe,2014-04-06T00:00:00Z,,,2019-06-18T02:16:57Z,http://armix.am,http://mrtg.armix.am/mrtg1/,
KH,136,,854,HTN-IX (Cambodia Internet Exchange),,HTN-IX,Phnom Penh,Asia Pacific,2014-04-09T00:00:00Z,,,2019-06-19T01:22:02Z,http://www.htnetworks.com.kh/,,
BR,500,1807,859,Cuiab¨¢ (CGB) (IX.br - Cuiab¨¢ (CGB)),Ponto de Troca de Tr¨¢fego do Cuiab¨¢,IX.br (PTT.br) Cuiab¨¢,Cuiab¨¢/MT,South America,2014-04-25T00:00:00Z,20140700,2019/7/28,2019-06-16T17:40:45Z,http://ix.br,http://ix.br/trafego/agregado/cgb,"['http://old.ix.br/stats/dd9ca9df6af28c1b48bd5d0d1168b1d8/cgb/images/pix/agregado_bps-daily.png', 'http://old.ix.br/stats/dd9ca9df6af28c1b48bd5d0d1168b1d8/cgb/images/pix/agregado_bps-daily.png']"
CA,535,1802,863,VANIX (Vancouver Internet eXchange),Vancouver Internet Exchange,VANIX,Vancouver,North America,2014-05-02T00:00:00Z,20131130,2018/10/22,2019-06-18T23:25:04Z,http://www.vanix.ca,,
CZ,588,,864,BR-IX (Brno Internet Exchange Point),,BR-IX,Brno,Europe,2014-05-05T00:00:00Z,,,2019-06-17T09:07:08Z,http://www.br-ix.cz,http://br-ix.cz/stats.png,
AE,320,1977,866,SMARTHUB Internet Exchange / SH-IX,SMARTHUB Internet Exchange,SH-IX,Fujairah,Middle East,2014-05-12T00:00:00Z,20130300,0000-00-00,2019-06-19T22:09:58Z,http://www.smarthubix.ae/,,
DE,,1670,867,,OpenCarrier e.G. Member IX Frankfurt,OCIX Frankfurt,Frankfurt,Europe,2014-05-14T00:00:00Z,20070500,0000-00-00,,http://www.opencarrier.eu/,,
US,,,869,,,OhioIX,Ohio,North America,2014-05-26T00:00:00Z,,,,http://ohioix.net,,
RU,141,,876,RED-IX (RED-IX (former KRS-IX)),,RED-IX,Krasnoyarsk,Europe,2014-06-16T00:00:00Z,,,2019-06-17T20:16:18Z,http://webra.ru,http://www.red-ix.ru/members/statistics,
FR,434,1656,880,France-IX (FranceIX Marseille),France-IX Marseille,France-IX Marseille,Marseille,Europe,2014-06-16T00:00:00Z,20110000,2019/7/28,2019-08-05T10:01:06Z,https://www.franceix.net/en/france-ix-marseille/,https://tools.franceix.net/pops,"['https://tools.franceix.net/static/images/observium/all-mrs-1d.png', 'https://tools.franceix.net/static/images/observium/all-mrs-1d.png']"
FR,433,1854,881,Lillix (Lille Internet Exchange),Lillix,Lillix,Lille/North of France,Europe,2014-06-17T00:00:00Z,20140627,0000-00-00,2019-06-17T15:06:56Z,http://www.lillix.fr,,
AR,510,1406,904,NAP CABASE - La Plata (NAP CABASE - La Plata),CABASE IXP La Plata,CABASE-LPL - IX Argentina (La Plata),La Plata,South America,2014-07-28T00:00:00Z,20120606,0000-00-00,2019-06-18T22:27:42Z,http://www.cabase.org.ar,,
CA,659,1693,906,HFXIX (Halifax Internet Exchange),Halifax Internet Exchange,HFXIX,Halifax,North America,2014-07-30T00:00:00Z,20150501,0000-00-00,2019-06-16T19:38:28Z,http://www.aixp.ca,,
SG,601,,909,BBIX - Singapore (BBIX - Singapore),,BBIX Singapore,Singapore,Asia Pacific,2014-11-12T00:00:00Z,,,2019-06-18T23:39:26Z,http://www.bbix.net/en/,,
AR,603,,911,NAP CABASE - Posadas (NAP CABASE - Posadas),,CABASE-POS - IX Argentina (Posadas),Posadas,South America,2014-08-02T00:00:00Z,,,2019-06-18T22:25:46Z,http://www.cabase.org.ar/,,
ID,,,916,,,CitranetIX,Yogyakarta,Asia Pacific,2014-08-15T00:00:00Z,,,,http://www.citra.net.id/,,
NA,,1784,922,,Windhoek IXP,IXP Namibia,Windhoek,Africa,2014-08-26T00:00:00Z,20140307,0000-00-00,,http://dev.ixp.org.na/,http://dev.ixp.org.na/graphs/,
AR,513,1198,930,NAP CABASE - Neuqu¨¦n (NAP CABASE - Neuqu¨¦n),CABASE IXP Neuqu¨¦n,CABASE-NQN - IX Argentina (Neuquen),Neuqu¨¦n,South America,2014-09-29T00:00:00Z,20100510,0000-00-00,2019-06-17T09:02:59Z,http://www.cabase.org.ar/,,
US,532,1841,935,AMS-IX USA Bay Area,AMS-IX Bay Area,AMS-IX BA,San Francisco  San Jose,North America,2014-09-18T00:00:00Z,20140910,2019/7/28,2019-08-07T10:01:02Z,http://bay.ams-ix.net,,"['https://stats-ba.us.ams-ix.net/cgi-bin/stats/16all?log=totalall;png=daily', 'https://stats-ba.us.ams-ix.net/cgi-bin/stats/sflow_grapher?type=ipv6;counter=bps;scale=normal;interval=daily']"
US,635,1878,938,TahoeIX (Tahoe Internet Exchange),Tahoe Internet Exchange ,TahoeIX,Northern Nevada,North America,2014-09-29T00:00:00Z,20140912,2019/8/7,2019-06-16T18:46:44Z,http://www.tahoeix.org,http://www.tahoeix.org#stats,['https://www.tahoeix.org/mrtg/ix_traffic-day.png']
TT,536,,940,TTIX,,TTIX,Barataria,South America,2014-09-29T00:00:00Z,,,2019-06-18T23:28:30Z,https://ix.tt,https://ix.tt/statistics,
US,533,1847,944,AMS-IX USA Chicago,AMS-IX Chicago,AMS-IX Chicago,Chicago,North America,2014-09-29T00:00:00Z,20141007,2019/7/28,2019-08-07T10:00:59Z,https://chi.ams-ix.net,https://chi.ams-ix.net/statistics,"['https://stats-chi.us.ams-ix.net/cgi-bin/stats/16all?log=totalall;png=daily', 'https://stats-chi.us.ams-ix.net/cgi-bin/stats/sflow_grapher?type=ipv6;counter=bps;scale=normal;interval=daily', 'https://stats-chi.us.ams-ix.net/cgi-bin/stats/16all?log=totalall;png=daily', 'https://stats-chi.us.ams-ix.net/cgi-bin/stats/sflow_grapher?type=ipv6;counter=bps;scale=normal;interval=daily']"
AR,514,1409,945,NAP CABASE - Rosario (NAP CABASE - Rosario),CABASE IXP Rosario,CABASE-ROS - IX Argentina (Rosario),Rosario,South America,2014-09-29T00:00:00Z,20110331,0000-00-00,2019-06-17T15:21:05Z,http://www.cabase.org.ar/,,
JP,651,,948,Equinix Osaka (Equinix Osaka),,Equinix Osaka,Osaka,Asia Pacific,2014-10-06T00:00:00Z,,,2019-08-07T13:04:58Z,https://www.equinix.co.jp/,,
US,543,,954,FL-IX (Florida Internet Exchange),,FL-IX,Miami,North America,2014-10-08T00:00:00Z,,,2019-06-17T17:38:20Z,http://www.communityix.org/index.php/about-fl-ix/,https://my.fl-ix.net/ixp_peering-flix-agg-bits-month.png,
US,660,,957,MiamiIX (Miami Internet Peering Exchange),,MiamiIX,Miami  Florida,North America,2014-10-16T00:00:00Z,,,2019-06-16T20:32:28Z,http://www.miamiix.net,,
SG,574,1915,965,IX-SIN (Singapore IX),MegaPort IX Singapore,MegaIX Singapore,Singapore,Asia Pacific,2014-10-23T00:00:00Z,0,0000-00-00,2019-08-06T06:01:37Z,https://megaport.com,https://www.megaport.com/services/ix-statistics/,
DJ,549,1929,967,DjIX (Djibouti IX),DjIX,DjIX,Djibouti,Africa,2014-11-02T00:00:00Z,20170000,2019/7/28,2019-06-18T12:15:46Z,http://www.djiboutidatacenter.com/,,['https://portal.djix.dj/grapher/ixp?id=1&type=png']
ZA,649,1840,969,NAPAfrica IX Durban (NAPAfrica),NAPAfrica Durban,NAPAfrica IX Durban,Durban,Africa,2014-11-02T00:00:00Z,20140000,2019/7/28,2019-08-07T07:02:31Z,http://www.napafrica.net/napafrica-traffic/durban-internet-exchange/,http://www.napafrica.net/napafrica-traffic/,"['https://ix.nap.africa/images/db1.png', 'https://ix.nap.africa/images/db1.png']"
VU,494,1367,971,VUIX (Vanuatu Internet Exchange),Vanuatu Internet Exchange,VIX.VU,Port Vila,Asia Pacific,2014-11-02T00:00:00Z,20130214,0000-00-00,2019-06-14T14:16:23Z,http://vix.vu,,
AU,323,1008,976,ACT-IX,IX Australia ACT,IX Australia ACT,Canberra/ACT,Australia,2014-11-05T00:00:00Z,20081001,0000-00-00,2019-08-07T01:01:26Z,http://www.ix.asn.au,https://metrics.ix.asn.au,
NZ,586,1880,977,AKL-IX (Auckland Internet Exchange),Auckland Internet Exchange,AKL-IX,Auckland,Australia,2014-11-05T00:00:00Z,20141107,2018/10/8,2019-06-18T12:16:33Z,http://www.ix.nz,https://metrics.ix.nz/,
ID,,,983,,,UNY-IX,Yogyakarta,Asia Pacific,2014-12-16T00:00:00Z,,,,http://puskom.uny.ac.id,,
NZ,572,1879,984,IX-AKL (Auckland IX),MegaPort-IX Auckland,MegaIX Auckland,Auckland,Australia,2014-11-26T00:00:00Z,20141120,0000-00-00,2019-08-06T06:01:39Z,https://megaport.com,https://www.megaport.com/services/ix-statistics/,
GB,,1889,985,,IX Brighton,IX Brighton,Brighton,Europe,2014-12-01T00:00:00Z,20150000,0000-00-00,,http://www.ixbrighton.com,,
US,653,1891,986,MidWest-IX - Indy,Midwest-IX,MidWest-IX - Indy,Indianapolis  Indiana,North America,2014-11-26T00:00:00Z,20150000,2019/7/28,2019-06-16T20:06:37Z,http://www.midwest-ix.com,,['http://indy-ixpm.midwest-ix.com/ixp/day.png']
PS,347,,993,PIX Palestine (Palestine Internet Exchange),,PIX Palestine,Ramallah,Middle East,2014-12-16T00:00:00Z,,,2019-06-17T15:01:15Z,http://www.pix.ps,,
US,661,1893,1002,RVA-IX (Richmond Virginia Internet Exchange),Richmond Virginia Internet Exchange,RVA-IX,Ashland,North America,2014-12-29T00:00:00Z,20150215,0000-00-00,2019-06-17T15:33:22Z,http://rva-ix.net,,
US,662,,1006,DET-IX (Detroit Internet Exchange),,DET-IX,Detroit,North America,2015-01-12T00:00:00Z,,,2019-06-18T23:42:29Z,http://www.detroitix.com,http://stats.detroitix.com,
AO,531,1848,1007,angonix,ANGONIX,angonix,Luanda,Africa,2015-01-12T00:00:00Z,20150309,2019/7/28,2019-06-19T21:08:40Z,http://angonix.net/,http://angonix.net/about-angonix/statistics/,['https://ixp.angonix.net/statistics/ixp_peering-angonix-bits-day.png']
AT,663,1979,1009,Tirol-IX (Tirol-IX),Tirol-IX,Tirol-IX,Innsbruck/Tirol,Europe,2015-01-13T00:00:00Z,0,0000-00-00,2019-06-18T23:43:05Z,http://tirol-ix.at/,http://tirol-ix.at/,
BD,,,1013,,,NOVO NIX,Dhaka,Asia Pacific,2015-01-20T00:00:00Z,,,,http://www.novonix.net.bd,,
GB,544,,1016,LINX Cardiff,,LINX Cardiff,Cardiff,Europe,2015-01-30T00:00:00Z,,,2019-08-07T13:04:58Z,https://www.linx.net/,http://portal.linx.net,
BJ,545,1838,1017,Benin-IX (Benin Internet eXchange),Benin IX,BENIN-IX,Cotonou,Africa,2015-01-30T00:00:00Z,20131200,2019/8/7,2019-06-18T23:30:52Z,http://www.benin-ix.org.bj,,['https://benin-ix.org.bj/graphs/aggregate-day.png']
FR,564,2021,1019,AuvernIX (AuvernIX),AuvernIX,AuvernIX,Clermont-Ferrand,Europe,2015-01-30T00:00:00Z,20121030,2019/7/28,2019-08-07T13:04:58Z,http://www.auvernix.org,http://www.auvernix.org/nos-outils/,['http://traf.auvernix.net/traffic.png']
CR,541,,1023,CRIX (NIC Costa Rica - Academia Nacional de Ciencias),,CRIX,San Jose,North America,2015-02-07T00:00:00Z,,,2019-08-07T13:04:58Z,https://www.crix.cr/,https://www.crix.cr/estadisticas,
TH,587,1866,1025,Bangkok Neutral Internet Exchange (BKNIX),Bangkok Neutral Internet Exchange,BKNIX,Bangkok,Asia Pacific,2015-02-16T00:00:00Z,20150209,2019/7/28,2019-08-07T13:04:58Z,https://bknix.co.th,https://bknix.co.th/en/statistics,"['https://bknix.co.th/data/images/traffic/current_total_ix.png', 'https://bknix.co.th/data/images/traffic/current_total_ix_v6.png', 'https://bknix.co.th/data/images/traffic/current_total_ix.png', 'https://bknix.co.th/data/images/traffic/current_total_ix_v6.png']"
AU,568,2048,1026,Equinix Melbourne (Equinix Melbourne),Equinix Melbourne,Equinix Melbourne,Melbourne,Australia,2015-02-16T00:00:00Z,0,0000-00-00,2019-08-07T13:04:58Z,https://ix.equinix.com,,
PE,162,,1028,NAP.Peru (NAP.Peru),,Nap Peru,Lima,South America,2015-02-22T00:00:00Z,,,2019-06-17T14:16:24Z,http://www.nap.pe,,
RW,295,,1032,RINEX (Rwanda Internet Exchange),,RINEX,Kigali,Africa,2015-03-02T00:00:00Z,,,2019-08-07T13:04:58Z,http://www.rinex.org.rw,http://rinex.org.rw/spip.php?page=aggregate_traffic,
US,664,,1038,NashIX (Nashville Internet Exchange),,NashIX,Nashville,North America,2015-03-12T00:00:00Z,,,2019-06-18T23:43:44Z,http://nashix.net,,
FR,,,1040,,,NormandIX,Normandy ,Europe,2015-04-06T00:00:00Z,,,,,,
EC,216,,1042,NAP.EC - Guayaquil (NAP Ecuador - Guayaquil),,NAP.EC - GYE,Guayaquil/GYE,South America,2015-03-13T00:00:00Z,,,2019-06-19T00:54:43Z,http://www.nap.ec,,
CG,,,1046,,,CGIX,Brazzaville,Africa,2015-08-14T00:00:00Z,,,,http://www.cgix-congo.cg,,
ID,,,1054,,,TransIX Network,Jakarta,Asia Pacific,2015-04-06T00:00:00Z,,,,http://transhybrid.net.id,,
BG,731,1978,1056,IX-SOF (Sofia IX),Megaport MegaIX Sofia,MegaIX Sofia,Sofia,Europe,2015-04-06T00:00:00Z,20160600,0000-00-00,2019-08-06T06:01:46Z,https://megaport.com,https://www.megaport.com/services/ix-statistics/,
AR,507,1403,1066,NAP CABASE - Bahia Blanca (NAP CABASE - Bahia Blanca),CABASE IXP Bah¨ªa Blanca,CABASE-BHB - IX Argentina (Bahia Blanca),Bah¨ªa Blanca,South America,2015-04-16T00:00:00Z,20130427,0000-00-00,2019-06-18T22:28:48Z,http://www.cabase.org.ar/,,
AR,508,1404,1067,NAP CABASE - Cordoba (NAP CABASE - Cordoba),CABASE IXP C¨®rdoba,CABASE-COR - IX Argentina (Cordoba),C¨®rdoba,South America,2015-04-16T00:00:00Z,20120424,0000-00-00,2019-06-18T22:19:59Z,http://www.cabase.org.ar/wordpress/,,
AR,797,1405,1068,CABASE-DLC - IX Argentina (Santa Teresita),CABASE IXP De la Costa,CABASE-DLC - IX Argentina (Santa Teresita),De La Costa,South America,2015-04-16T00:00:00Z,20111129,0000-00-00,2019-06-18T22:48:53Z,http://www.cabase.org.ar/,,
AR,511,1407,1069,NAP CABASE - Mar del Plata (NAP CABASE - Mar del Plata),CABASE IXP Mar del Plata,CABASE-MDQ - IX Argentina (Mar del Plata),Mar Del Plata,South America,2015-04-16T00:00:00Z,20121107,0000-00-00,2019-06-18T22:27:14Z,http://www.cabase.org.ar/,,
AR,512,1408,1070,NAP CABASE - Mendoza (NAP CABASE - Mendoza),CABASE IXP Mendoza,CABASE-MZA - IX Argentina (Mendoza),Mendoza,South America,2015-04-16T00:00:00Z,20111020,0000-00-00,2019-06-18T12:12:06Z,http://www.cabase.org.ar/,,
AR,602,1823,1071,NAP CABASE - Puerto Madryn (NAP CABASE - Puerto Madryn),CABASE IXP Puerto Madryn,CABASE-PMY - IX Argentina (Puerto Madryn),Puerto Madryn,South America,2015-04-16T00:00:00Z,20141030,0000-00-00,2019-06-18T22:26:16Z,http://www.cabase.org.ar/,,
AR,515,1410,1072,NAP CABASE - Santa Fe (NAP CABASE - Santa Fe),CABASE IXP Santa Fe,CABASE-SFE - IX Argentina (Santa Fe),Santa Fe,South America,2015-04-16T00:00:00Z,20111122,0000-00-00,2019-06-18T22:26:46Z,http://www.cabase.org.ar/,,
AT,553,,1073,SAIX (Salzburg Internet eXchange),,SAIX,Salzburg,Europe,2015-05-20T00:00:00Z,,,2019-06-17T15:25:18Z,https://www.saix.at/,https://www.saix.at/statistics.html,
US,665,1077,1086,MASS IX (MASS IX),Massachusetts Internet Exchange,MASS-IX,Boston,North America,2015-05-12T00:00:00Z,20150514,2019/7/28,2019-06-19T00:40:34Z,http://www.mass-ix.net,http://www.mass-ix.net/peering.html#stats,"['http://portal.mass-ix.net/mass-ixp64-day.png', 'http://portal.mass-ix.net/mass-ixp64-day.png']"
